Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,修改,First,線別,VIP,製令單號,品名,品號,版次,預計完工日,料齊日,實際生產,MO數量,反面,正面,SMT C.T(sec.),生產工時(min),換線工時(min),總工時(min),上線日,Unnamed: 24,上線時間,結束時間,備註,連板,Initail,Unnamed: 30,重要工單,特採單號
,,,,,,,,,開線,,,,,,,,,,,,,30,,,,,,,,,,
,,,,,,,B,,設備保養,,,,,,,,,,,0,,480,,,,,,,,,,
,,,,,,,B,,59N125050009,"PW-201,150W",59-65624-0110,A3,4/7,3/24,46,,20,20,40,30.666666666666668,60,90.66666666666667,2025-03-31 00:00:00,,,,,2,2025-02-22 00:00:00,,,
,,,,,,,B,,59N125050008,R4600-3A1-MB,59-65522-1020,A2,4/7,3/26,40,,77,83,160,106.66666666666667,40,146.66666666666669,2025-03-31 00:00:00,,,,,1,2025-02-22 00:00:00,,,
,,,,,,,B,,59N125040182,ABX-230AFM-4USB2,59-44842-0010,A1,4/7,3/19,200,,10,7,17,56.666666666666664,40,96.66666666666666,2025-03-31 00:00:00,,,,,1,2025-02-25 00:00:00,,重要工單,
,,,,,3/13,,B,,59N125030436,Capsule Axon 2 Mainboard,59-66942-0020,A2,4/8,4/1,570,,25,25,50,475,40,515,2025-03-31 00:00:00,,,,,2,2025-02-22 00:00:00,,,
,,,,,,,,,,,,,,,,,,,,,,1359,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,開線、收線,,,,,,,,,,,,,60,,,,,,,,,,
,,,,,,,,,夜班支援DIP,,,,,,,,,,,,,720,,,,,,,,,,
,,,,,,,A,,設備保養,,,,,,,,,,,0,,480,,,,,,,,,,
,,,,,3/31,,A,,59N125050040,M9048B,59-18903-9060,A4,4/7,3/31,50,,20,20,40,33.333333333333336,0,33.333333333333336,2025-03-31 00:00:00,,,,,2,2025-02-22 00:00:00,,重要工單,
,,,,,3/25,●,A,,55E125020154,OLY-PN Test Board,55-79428-000E,A1,4/5,3/25,20,,40,40,80,26.666666666666668,90,140,2025-03-31 00:00:00,,,,Clare,2,2025-03-11 00:00:00,,,DEV-0053708
,,,,,,,,,,,,,,,,,,,,,,1433.3333333333333,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,E,,設備保養,,,,,,,,,,,0,,480,,,,,,,,,,
,,,,,,,,3/31,,,,,,,,,,,Total,,,480,,,,,,,,,,
,,,,,第五週排程,,,,,,,,,,生產數量,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,月生產狀況,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1/17,,A,,59N124110118,"SP2-EHL-J6412,PCAP,12V,IO,S1",59-A1031-1110,A1,3/7,2/21,30,,51,53,104,52,40,92,,,,,,1,2024-12-31 00:00:00,2025-03-05 00:00:00,,
,,,,,1/17,,A,,59N124110201,Triton CCP HDBaseT board,59-A2055-0010,A3,3/7,2/17,39,,13.5,13.5,27,17.55,60,85,,,,,,3,2024-12-31 00:00:00,2025-03-05 00:00:00,,
,,,,,1/17,,A,,59N125010028,Triton RCP HDBaseT board,59-A2055-1010,A3,3/10,2/17,93,,13.5,13.5,27,41.85,40,85,,,,,,3,2024-12-31 00:00:00,2025-03-06 00:00:00,,
,,,,,1/17,,A,,59N124120156,Triton TUI Scaler Board w/CAP protect,59-A2054-0010,A3,3/10,2/17,6,,13.5,24.5,38,3.8,60,85,,,,,,3,2024-12-31 00:00:00,2025-03-06 00:00:00,,
,,,,,1/17,,A,,55N124110201,Triton light bar board,55-A2060-0010,A1,3/14,1/16,140,,10,10,20,46.666666666666664,60,106.66666666666666,,,,,純SMT,20,2024-12-31 00:00:00,2025-03-11 00:00:00,,
,,,,,1/17,,A,,55N124110202,Triton indicator led board,55-A2061-0010,A1,3/14,1/16,150,,0,15,15,37.5,60,97.5,,,,,純SMT,25,2024-12-31 00:00:00,2025-03-11 00:00:00,,
,,,,,1/22,,A,,59N125030101,Express-ID7-D-1735TR/RP,59-72137-1120,A2,3/11,2/24,6,,50,45,95,9.5,60,69.5,,,,,純SMT,2,2025-01-16 00:00:00,2025-03-07 00:00:00,,
,,,,,2/3,,A,,55N125020307,cPCI-3520/9850HL/M32G,55-31128-0230,A2,3/3,2/25,10,,72.4,62.9,135.3,22.55,60,85,,,,,,2,2025-01-16 00:00:00,2025-03-01 00:00:00,,
,,,,,2/4,,A,,55N125030268,M9019-66530,55-63623-0030,A3,3/13,3/4,40,,40,40,80,53.333333333333336,40,93.33333333333334,,,,,,1,2025-01-15 00:00:00,2025-03-12 00:00:00,,
,,,,,2/4,,B,,59N125040071,M9019-66501,59-63515-0080,A2,3/6,3/3,50,,0,42,42,35,60,95,,,,,,2,2025-01-16 00:00:00,2025-03-04 00:00:00,重要工單,
,,,,,2/11,,A,,59N125020215,cExpress-MTL-135H,59-72221-5010,A1,3/5,2/17,10,,60,60,120,20,60,85,,,,,純SMT,2,2025-01-16 00:00:00,2025-03-01 00:00:00,,
,,,,,2/13,,A,,59N125020286,EGX-MXM-T1000/Align,59-7C003-A010,A2,3/17,2/17,240,,39.5,35.5,75,300,40,340,,,,,純SMT,2,2025-01-08 00:00:00,2025-03-10 00:00:00,,
,,,,,2/17,,B,,59N125020009,R4600-3A1 AFM board,59-65A59-0010,A2,3/10,2/24,52,,46.11,57.77,103.88,90.02933333333334,40,130.02933333333334,,,,,,1,2025-02-04 00:00:00,2025-03-05 00:00:00,,
,,,,,2/17,,A,,59N125020344,UNP MiniBase-10R,59-77805-0040,B1,3/24,3/18,6,,35,30,65,6.5,60,85,,,,,,1,2025-02-04 00:00:00,2025-03-20 00:00:00,,
,,,,,2/17,,A,,59N124090502,COM-HPC-ALT,59-73102-0060,1A2,3/20,2/7,10,,91,82,173,28.833333333333332,60,88.83333333333333,,,,,,1,2025-01-09 00:00:00,2025-03-18 00:00:00,,
,,,,,2/17,,E,,55E125030018,Aristocrat Gen10 Config stick,55-79028-005E,A1,3/3,2/10,376,1056,8,7,15,94,0,94,,134.2857142857143,,,Kim,8,2025-01-15 00:00:00,2025-03-01 00:00:00,,
,,,,,2/17,,E,,55E125030015,Aristocrat Gen10 Config stick,55-79028-005E,A1,3/17,2/17,1200,3368,8,7,15,300,0,300,,428.5714285714286,,,"Kim,純SMT",8,2025-02-10 00:00:00,2025-03-13 00:00:00,,
,,,,,2/17,,E,,55E125030015,Aristocrat Gen10 Config stick,55-79028-005E,A1,3/17,2/17,1600,3368,8,7,15,400,0,400,,571.4285714285714,,,"Kim,純SMT",8,2025-02-10 00:00:00,2025-03-14 00:00:00,,
,,,,,2/17,,E,,55E125030015,Aristocrat Gen10 Config stick,55-79028-005E,A1,3/17,2/17,568,3368,8,7,15,142,0,142,,202.85714285714286,,,"Kim,純SMT",8,2025-02-10 00:00:00,2025-03-15 00:00:00,,
,,,,,2/20,,A,,55N125030125,ROSCube-X BP,55-R1001-0010,A1,3/14,3/3,18,,20,20,40,12,60,85,,,,,,2,2025-02-07 00:00:00,2025-03-11 00:00:00,,
,,,,,2/24,,A,,55E125030207,cPCI-A3535KR/11850HE,55-31130-400E,A2,3/18,3/14,50,,55,50,105,87.5,60,147.5,,,,,Candace,2,2025-02-05 00:00:00,2025-03-17 00:00:00,,
,,,,,2/25,,B,,55E125030011,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/29,3/6,150,,0,18,18,45,40,85,,,,,Kim,1,2025-01-07 00:00:00,2025-03-27 00:00:00,重要工單,
,,,,,2/26,,B,,59N125040006,Capsule Axon 2 Mainboard,59-66942-0010,A2,3/17,3/10,560,,25,25,50,466.6666666666667,40,506.6666666666667,,,,,,2,2025-01-16 00:00:00,2025-03-11 00:00:00,,
,,,,,2/26,,B,,59N125040023,Capsule Axon 2 Mainboard 1-Serial,59-66942-1010,A2,3/18,3/7,260,,22,21,43,186.33333333333334,40,226.33333333333334,,,,,,2,2025-02-07 00:00:00,2025-03-13 00:00:00,,
,,,,,2/26,,A,,59N125040026,Capsule Axon 2 Mainboard,59-66942-0010,A2,3/17,3/7,160,,25,25,50,133.33333333333334,40,173.33333333333334,,,,,,2,2025-02-07 00:00:00,2025-03-13 00:00:00,,
,,,,,2/26,,B,,59N125030053,Capsule Axon 2 Mainboard,59-66942-0010,A2,3/25,3/7,160,,25,25,50,133.33333333333334,40,173.33333333333334,,,,,,2,2025-02-24 00:00:00,2025-03-19 00:00:00,重要工單,
,,,,,2/26,,B,,59N125030051,Capsule Axon 2 Mainboard 4-port wired,59-66942-2010,A2,3/28,3/7,452,,22,21,43,323.93333333333334,40,363.93333333333334,,,,,,2,2025-02-11 00:00:00,2025-03-24 00:00:00,,
,,,,,2/26,,B,,59N125020001,Capsule Axon 2 Mainboard,59-66942-0010,A2,4/11,3/5,180,,25,25,50,150,40,190,,,,,,2,2025-02-25 00:00:00,2025-03-31 00:00:00,,
,,,,,2/26,,B,,59N125020028,Capsule Axon 2 Mainboard 1-Serial,59-66942-1010,A2,4/11,3/5,250,,22,21,43,179.16666666666666,40,219.16666666666666,,,,,,2,2025-02-25 00:00:00,2025-03-31 00:00:00,,
,,,,,3/3,,A,,55E125010303,Aristocrat Gen10 Backplane,55-79030-004E,A3,3/22,3/6,300,,0,18,18,90,40,130,,,,,Kim,1,2025-01-07 00:00:00,2025-03-20 00:00:00,,
,,,,,3/4,,A,,59N125040030,Express-DN7-C3808/FJT,59-72132-0120,A2,4/7,3/7,100,,40,37,77,128.33333333333334,40,168.33333333333334,,,,,純SMT 3/4 Karen通知移除,2,2025-02-04 00:00:00,2025-03-27 00:00:00,,
,,,,,3/10,,A,,59N125040079,cPCI-A3535ND1,59-31130-0020,A2,3/25,3/20,28,,53,43,96,44.8,60,104.8,,,,,,2,2025-02-20 00:00:00,2025-03-25 00:00:00,,
,,,,,3/10,,B,,59N125040003,Express-CF-i5-8400H/BK,59-72131-1280,A2,4/2,3/27,64,,48,41,89,94.93333333333334,40,134.93333333333334,,,,,純SMT,2,2025-02-22 00:00:00,2025-03-29 00:00:00,,
,,,,,3/13,,B,,55N125020483,CM4-SL2-WiTronix,55-48106-0070,A2,3/24,3/17,242,,58.2,52,110.2,444.47333333333336,40,484.47333333333336,,,,,,1,2025-02-21 00:00:00,2025-03-21 00:00:00,,
,,,,,3/14,,A,,55N125050073,SEMI-MF SATA Interposer,55-38207-0010,A1,4/2,3/27,20,,0,7,7,2.3333333333333335,60,85,,,,,,10,2025-03-02 00:00:00,2025-03-29 00:00:00,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,
